word	source	identifier
ATP	MESH	D000255
NADH	MESH	D009243
Succinate	MESH	D013386
Ca	MESH	D002118
Quinone	MESH	D011809
Iron	MESH	D007501
Na2	MESH	D012964
Succinate Fumarate	MESH	D005650
NAD	MESH	D009243
NDUFS NOUFSA NDUFSS NDUFSE NDUFST NDUFSO NDUFVI NDUFV2 NDUFVa	MESH	C021591
NaH	MESH	D012964
NaE	MESH	D012964
NDUFA1 NDUFAz NOUFAS NOUFAR NDUFAS NDUFAG NDUFA NDUFAB NDUFAS NDUFA10 NDUFAB1 NOUFA1 NDUFA12 NDUFA13	MESH	C058265
NDUFB1 NDUFB2 NOUFB3 NOUFBA NDUFBS NDUFBE NDUFBJ NDUFBE NOUFBS NDUFBO NOUFB11 NOUFC1 NOUFC2	MESH	C052313
Fumarate	MESH	D005650
ATPEVIO ATPEVIET ATPEVIFATPeVIcATPVIH	MESH	C086477
CoB	MESH	C065987
