word	source	identifier
ATP	MESH	D000255
Galactose	MESH	D005690
Acetate	MESH	D000085
Acetyl	MESH	C011632
phosphate	MESH	D010710
ADP	MESH	D000244
Galactose-1-P	MESH	D005690
N-Acetyl	MESH	C520160
glucosamine	MESH	D005944
Pyruvate	MESH	D011773
GleNAc	MESH	C093701
Lacto-N-biose	MESH	C040456
Acetyl phosphate	MESH	C011632
GlcNAc	MESH	C097320
acetate	MESH	D000085
CO	MESH	D002245
Hydrogen peroxide	MESH	D006861
2 Pyruvate	MESH	D011773
2 Lacto-N-biose	MESH	C040456
2 Acetate	MESH	D000085
2 H	MESH	D006859
O	MESH	D013481
