word	source	identifier
Threomine		
Glycine	MESH	D005998
serine	MESH	C047902
ithreonine		
Glucosylceramide	MESH	D005963
Cysteine	MESH	D003545
methionine	MESH	D008715
Melatonin	MESH	D008550
Serine	MESH	C047902
Methionine	MESH	D008715
Valine	MESH	C521924
leucine	MESH	C038361
isoleucine	MESH	C043801
Pipecolinic acid	MESH	D000596
Leucine	MESH	C038361
Fatty acid	MESH	D005227
Lysine	MESH	C114808
Tryptophan		
Pyruvic acid	MESH	D019289
Glutaric acid	MESH	C035736
Glucose	MESH	D005947
6-phosphate	MESH	D010710
Sucrose	MESH	D013395
Lauroyl carnitine	MESH	C091947
Palmitoyl	MESH	C032023
carnitine	MESH	D002331
Stearic acid	MESH	D013229
D-glucose	MESH	D005947
Gluconic acid	MESH	C030691
Palmitic acid	MESH	D019308
Lactic acid	MESH	D019344
kynurenine	MESH	C029366
Arachidonic acid	MESH	D001095
Purine	MESH	D011687
PGE	MESH	D011458
20-ethyl-PGE2	MESH	C048824
Uric acid	MESH	D014527
B-hydroxybutyric acid	MESH	D006885
Xanthosine	MESH	C005893
Arginine	MESH	D001127
proline	MESH	C489032
Ornithine	MESH	C008973
Pyrimidine	MESH	C030986
Xanthine	MESH	D019820
Thymine	MESH	D013941
Uridine	MESH	D014529
Cytidine	MESH	D003562
Nurokanthine		
Putrescine	MESH	D011700
Adenosine	MESH	D000241
Proline	MESH	C489032
Taurine	MESH	D013654
Glutamine	MESH	C578860
Glutamic acid	MESH	C030030
TCA	MESH	C000589078
Citric acid	MESH	D019343
L-Phenylalanine	MESH	C119108
Aspartic acid	MESH	C403564
Oxalacetic acid	MESH	D062907
Glutamate		
Alanine	MESH	D000409
aspartate		
glutamate		
Malic acid	MESH	C030298
Succinic acid	MESH	D019802
Hydrocinnamic acid	MESH	C035253
Phenylalanine	MESH	C119108
Succinic acid semialdehyde	MESH	C009338
Pyridoxal Pyridoxal phosphate	MESH	D011732
Vitamin B6	MESH	D025101
