word	source	identifier
Guanosyl-methylene-triphosphate	MESH	C026026
Tetrachloro	MESH	D002251
biphenyldiol	MESH	C038764
Sulfluramid	MESH	C063732
Glutamyl-glutamine	MESH	C000592087
Sphingosine	MESH	D013110
Dinotefuran	MESH	C465368
Metrifonate	MESH	D014236
Fluoranthene	MESH	C007738
2-(n-Propyl)-malate	MESH	D008293
O-Ureido-D-serine	MESH	C047902
Guanosine	MESH	D006151
pentaphosphate	MESH	C048567
perylene	MESH	D010569
Dihydroneopterin	MESH	C000976
3-triphosphate	MESH	C005692
DMMBA		
Sphinganine	MESH	C005682
Cotinine	MESH	D003367
