word	source	identifier
Amino acid	MESH	D000596
Phenylalanine	MESH	C119108
trans-cinnamate	MESH	C025385
3-indoleacrylic acid	MESH	C001446
Tryptophan		
trans-2,3-dihydroxy	MESH	C578987
cinnamate	MESH	D002934
Anthranilate	MESH	C031385
2-amino-muconate	MESH	C432472
Isocitrate	MESH	D007523
L-carnitine	MESH	D002331
TCA	MESH	C000589078
Acetyl CoA	MESH	D000105
Cirtrate		
Pyruvate	MESH	D011773
Glucose	MESH	D005947
Riboflavin	MESH	D012256
Xylitol	MESH	D014993
Carbohydrate	MESH	D002241
2-oxoglutarate	MESH	C029743
