word	source	identifier
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
Glyceraldehyde-3-P	MESH	D005985
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Tryptophan		
Mevalonate	MESH	D008798
Amino acids	MESH	D000596
DMATS		
TC	MESH	D019259
Iofumigaclavines		
Cyclosporin	MESH	D016572
Tryptoquialanines		
Aflatoxins	MESH	D000348
Trichothecenes	MESH	D014255
Lovastatin	MESH	D008148
Aristolochene	MESH	C054277
Penicillin	MESH	D010406
Fumonisin	MESH	D037341
Paxillin		
Zearalenone	MESH	D015025
Citrinin	MESH	D002953
Roquefortine C	MESH	C012536
Cyclopiazonic acid	MESH	C000543
Fumagillin	MESH	C026211
Mycophenolic acid	MESH	D009173
Ochratoxin A	MESH	C025589
