word	source	identifier
Imidazoleacetic acid	MESH	C005954
Fructose-6-phosphate	MESH	C027618
L-Malic acid	MESH	C030298
Phosphatidylethanolamine	MESH	C483858
L-Arginine	MESH	D001120
Argininosuccinic acid	MESH	D001125
L-Carnosine	MESH	D002336
Deoxyadenosine	MESH	D003839
Fatty acid	MESH	D005227
Fumarate	MESH	D005650
GABA	MESH	D005680
D-Glucose	MESH	D005947
Glyceraldehyde-3P	MESH	D005985
Guanosine	MESH	D006151
Inosine	MESH	D007288
Isocitrate	MESH	D007523
D-Mannitol	MESH	D008353
Oxaloacetate	MESH	D010071
Phosphatidylcholine	MESH	D010713
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Ribose-5-P	MESH	D012266
Succinate	MESH	D013386
Trehalose	MESH	D014199
Urea	MESH	D014508
Alpha-Linolenic acid	MESH	D017962
Glutamate	MESH	D018698
Hypoxanthine	MESH	D019271
D-glucose-6-phosphate	MESH	D019298
Xanthine	MESH	D019820
