word	source	identifier
Cinnamic acid	MESH	C029010
Coumarins	MESH	C030123
Mandelonitrile	MESH	C045516
D-ribulose-1,5 biphosphate	MESH	C100182
D-Alanine	MESH	D000409
Ethanol	MESH	D000431
ammonia	MESH	D000641
L-Arginine	MESH	D001120
Cysteine	MESH	D003545
Fatty acids	MESH	D005227
fatty acids	MESH	D005227
Flavonoid	MESH	D005419
Flavonoids	MESH	D005419
Fructose	MESH	D005632
GABA	MESH	D005680
D-glucose	MESH	D005947
glucose	MESH	D005947
glucuronate	MESH	D005965
L-Glutamine	MESH	D005973
Glutathione	MESH	D005978
D-glyceraldehyde-3-P	MESH	D005985
Inositol	MESH	D007294
Phenylalanine	MESH	D010649
phosphate	MESH	D010710
Putrescine	MESH	D011700
Pyruvate	MESH	D011773
rhamnose	MESH	D012210
Sucrose	MESH	D013395
L-Tryptophan	MESH	D014364
UDP	MESH	D014530
Valine	MESH	D014633
L-Glutamate	MESH	D018698
Lactic acid	MESH	D019344
