word	source	identifier
Acyl CoA	MESH	D000214
Serine	MESH	C047902
Phytosphinganine-1-P	MESH	D010695
AAELO00706		
Sphingosine	MESH	D013110
Phytosphinganine(d18:0)-1-P	MESH	C063371
3-ketosphinganine	MESH	C002882
3-dehydrosphinganine	MESH	C039620
Sphinganine	MESH	C005682
AAELO01048		
tetraenine		
Deoxysphingatetraenine		
Deoxytetradecasphinganine		
Deoxytetradecasphingenine		
Sphinganine-1-P	MESH	C005682
Ceramide	MESH	D002518
AAELO09092		
AAELO07030		
AAELO08510		
Dihydroceramide	MESH	C109343
Sphingolipid A	MESH	D013107
AAEL013047	MESH	C000597835
Hydroxysphingosine	MESH	C092210
Sphingosine(d18:3) Methylpentadecenyl	MESH	D013110
Sphingofungin C	MESH	C076079
azirinecarboxylate		
AAELO07322		
Hexosylceramide		
Sphingosine-1-P	MESH	D013110
AAELO00634		
Phytosphingosine	MESH	C012491
AAELO03742		
AAELO04710		
Sphingomyelin	MESH	D013109
1(OH)	MESH	C031356
phospho	MESH	C033601
AAELO02009		
Ethanolamine	MESH	D004983
Hexosylceramidesulfate		
2(2OH)	MESH	C031356
d33:2(20H)	MESH	C038900
1(2OH)	MESH	C031356
3(2OH)	MESH	C532468
HexCer(d40:1(OH))sulfate	MESH	C524597
