word	source	identifier
Caffeine	MESH	D002110
Theanine		
Glutamine	MESH	C578860
2-Oxoglutarate	MESH	C029743
NADPH	MESH	D009249
ADP	MESH	D000244
L-Methionine	MESH	D008715
ATP	MESH	D000255
NADP	MESH	D009249
S-Adenosyl-L- Methionine	MESH	C468227
Glutamic acid	MESH	C030030
Ethylamine	MESH	C041564
Alanine	MESH	D000409
AIDA	MESH	C095756
Xanthosine	MESH	C005893
Aminobutyric acid	MESH	D000613
Pyruvate	MESH	D011773
S-Adenosyl-L-Homocysteine	MESH	C052343
Methylxanthosine		
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
p-Coumaric acid	MESH	C032171
Phenylpropanoid	MESH	C520402
7-Methylxanthine	MESH	C064273
7-Methyluric acid	MESH	C030530
Cinnamoyl-CoA	MESH	C022903
p-Coumaroyl-CoA	MESH	C058644
Malonyl	MESH	D008316
Flavonoid	MESH	D005419
Chalcone	MESH	D047188
TCS	MESH	C515134
CHI	MESH	C084533
Catechin	MESH	D002392
Naringenin	MESH	C005273
3,7-Dimethyluric acid	MESH	C066065
Theobromine	MESH	D013805
3,7-Dimethylkanthine	MESH	C020846
Dihydrokaempferol	MESH	C080220
Kaempferol	MESH	D044949
Epicatechin-3-0-gallate	MESH	C062669
Quercetin	MESH	D011794
Dihydroquercetin	MESH	C003377
Epicatechin	MESH	D002392
Cyanidin	MESH	C017154
1,3,7-Trimethylkanthine	MESH	C020846
F3'S'H	MESH	C042345
(+)-Catechin	MESH	D002392
Leucocyanidin	MESH	C001532
Gallocatechin	MESH	C057580
Leucodelphinidin	MESH	C031451
Dilhydromyricetin		
1,3,7-Trimethyluric acid	MESH	C039222
Myricetin	MESH	C040015
Epigallocatechin	MESH	C057580
Delphinidin	MESH	C017185
3,6,8-Trimethylallantoin	MESH	C049810
Epigallocatechin-3-0-gallate	MESH	C045651
EGCG	MESH	C045651
