word	source	identifier
Sucrose	MESH	D013395
Trehalose-6-P	MESH	D014199
UDP	MESH	D014530
glucose	MESH	D005947
Fructose	MESH	D005632
Fructose-6-P	MESH	D005632
Trehalose	MESH	D014199
Glucose-6-P	MESH	D005947
Glucose	MESH	D005947
galactose	MESH	D005690
Fructose-1,6-2P	MESH	D005632
Ribulose-6-P	MESH	C100182
ADP-glucose	MESH	D000245
Galactan	MESH	D005685
Glyceraldehyde-3-P	MESH	D005985
Phosphoenol pyruvate	MESH	C015443
Galactose	MESH	D005690
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Histidine	MESH	C115717
Glutamine	MESH	C578860
Glutamate		
semialdehyde	MESH	C009338
Proline	MESH	C489032
Ornithine	MESH	C008973
Fatty acids	MESH	D005227
acyl CoAs	MESH	D000214
CoAs	MESH	C065987
Cl18:0-CoAs, C18	MESH	C456584
o-hydroxy fatty acids	MESH	D005227
fatty alcohol	MESH	D005233
o-hydroxyl CoA fatty acid	MESH	D017665
0-diols	MESH	C518382
suberin	MESH	C065875
