word	source	identifier
Diadzein	MESH	C004742
Naringenin chalcone	MESH	C027329
Cinnamic acid	MESH	C029010
Genistin	MESH	C040641
genistin	MESH	C040641
Naringenin Isoliquiritigenin	MESH	C040920
Flavone	MESH	C043562
flavone	MESH	C043562
Liquiritigenin	MESH	C083152
glycitin glycitin	MESH	C433283
ammonia	MESH	D000641
anthocyanidin	MESH	D000872
Anthocyanins	MESH	D000872
Cinnamate	MESH	D002934
Isoflavone	MESH	D007529
Isoflavone methyl	MESH	D007529
Phenylalanine	MESH	D010649
UDP-glucosyl	MESH	D014530
Genistein	MESH	D019833
Flavonol	MESH	D044948
Chalcone	MESH	D047188
V Chalcone	MESH	D047188
