word	symbol	source	hgnc_symbol	entrez
CREB	CREB	bioentities_symbol	CREM	1390
CREB	CREB	bioentities_symbol	CREB3L4	148327
CREB	CREB	bioentities_symbol	ATF1	466
CREB	CREB	bioentities_symbol	CREB3L2	64764
CREB	CREB	bioentities_symbol	CREB3L3	84699
TYR	TYR	hgnc_symbol	TYR	7299
CREB	CREB	bioentities_symbol	CREB1	1385
CREB	CREB	bioentities_symbol	CREB5	9586
CREB	CREB	bioentities_symbol	ATF2	1386
PMEL17	Pmel17	hgnc_alias_symbol	PMEL	6490
CREB	CREB	bioentities_symbol	CREB3L1	90993
PLX/TRA	TRA	hgnc_symbol	TRA	6955
DCT	DCT	hgnc_symbol	DCT	1638
MC1R	MC1R	hgnc_symbol	MC1R	4157
CREB	CREB	bioentities_symbol	CREB3	10488
MITF	MITF	hgnc_symbol	MITF	4286
