word	source	identifier
Ubiquinol	MESH	C003741
3-phosphoglycerate	MESH	C005156
2-phosphoglycerate	MESH	C008885
Fructose-6-phosphate	MESH	C027618
Fructose-1,6-bisphosphate	MESH	C029063
Glycerol-3-phosphate	MESH	C029620
Galactose-1-phosphate	MESH	C029973
Trehalose-6-phosphate	MESH	C082722
Dihydroxy-acetone-phosphate	MESH	D000096
ADP Glucose-1-phosphate	MESH	D000245
Fructose	MESH	D005632
Fumarate	MESH	D005650
Galactose	MESH	D005690
Glucose	MESH	D005947
Glyceraldehyde-3-phosphate	MESH	D005986
Glycerol	MESH	D005990
Isocitrate	MESH	D007523
Mannose	MESH	D008358
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Succinate	MESH	D013386
Trehalose	MESH	D014199
Ubiquinone	MESH	D014451
Glucose-6-phosphate	MESH	D019298
Oxaloacetic acid	MESH	D062907
