word	source	identifier
Limonin	MESH	C001546
Limonin glycosyl ester	MESH	C001546
Naringenin	MESH	C005273
Naringenin-7-0-Gk	MESH	C005273
Narirutin Naringin	MESH	C005274
Herniarin	MESH	C007929
Hesperetin	MESH	C013015
Cyanidin	MESH	C017154
Cyanidin-3-0	MESH	C017154
Naringenin Chalcone	MESH	C027329
Cinnamic acid	MESH	C029010
Coumarins	MESH	C030123
5-Methoxy-7-Hydroxycoumarin	MESH	C031477
Diosmetin	MESH	C039602
Diosmetin-7-O-Glc	MESH	C039602
Flavones	MESH	C043562
Tangeretin	MESH	C059006
Sinensetin	MESH	C059295
Orientin	MESH	C065886
Obacunone	MESH	C067207
Dihydrokaempferol	MESH	C080220
Bergaptol	MESH	C080771
Aurapten	MESH	C105832
Neseriocitrin Eriocitrin	MESH	C114706
Nomilin glucoside	MESH	C411190
Isosakuranetin-7-0-Glc	MESH	C538973
Abscisic acid	MESH	D000040
3OH-Anthocyanidins	MESH	D000872
Anthocyanin	MESH	D000872
Alscisic acid glyenyl ester	MESH	D004952
Hesperidin	MESH	D006569
Furanocoumarins	MESH	D011564
Quercetin	MESH	D011794
Rutin	MESH	D012431
Umbelliferone	MESH	D014468
Flavonols	MESH	D044948
Flavanones	MESH	D044950
Apigenin	MESH	D047310
Luteolin	MESH	D047311
