word	source	identifier
D-mannosamine	MESH	C008322
UDP-4-keto-N-acetyl-D-quinovosamine	MESH	C009149
NDP-D-arabinitol	MESH	C014999
D-mannosaminuronic acid	MESH	C017483
UDP-galacturonic acid	MESH	C050306
CDP-Glycerol	MESH	C100068
Ribulose-5P	MESH	C100182
UDP-galactofuranose	MESH	C104136
UDP-2-acetamido-2,6-dideoxy-L-talose	MESH	C105842
N-acetyl-D-glucosamine	MESH	D000117
Fructose	MESH	D005632
galactopyranose	MESH	D005690
Glucose	MESH	D005947
Glyceraldehyde	MESH	D005985
Glycerol	MESH	D005990
D-mannitol	MESH	D008353
L-rhamnose	MESH	D012210
Ribose	MESH	D012266
UDP	MESH	D014530
UDP-2-acetamido-2,6-dideoxy-b-L-lyxo-4-hexulose	MESH	D014530
UDP-Galp	MESH	D014530
UDP-KDQNAC	MESH	D014530
UDP-glucopyranose	MESH	D014530
D-xylulose-5P	MESH	D014996
glucuronic acid	MESH	D020723
