word	source	identifier
renal cell carcinoma	MESH	C538614
goiter	MESH	D006042
hepatomegaly heart  failure	MESH	D006529
fibrosis	MESH	D005355
cancer	MESH	D009369
renal cancer	MESH	D007680
hypertrophy	MESH	D006984
ototoxicity	MESH	D006311
oral cancer	MESH	D009062
toxicity	MESH	D064420
hypothyroidism	MESH	D007037
neoplasm	MESH	D009369
male infertility	MESH	D007248
cirrhosis	MESH	D005355
lung cancer	MESH	D008175
glioma	MESH	D005910
cataract	MESH	D002386
myoclonus	MESH	D009207
myoclonic	MESH	D012640
epilepsy	MESH	D004827
neuroblastoma	MESH	D009447
neurological disorder	MESH	D009422
brain malformation	MESH	D000014
seizure	MESH	D012640
