word	source	identifier
Acetyl	MESH	C011632
phosphate	MESH	D010710
Sulfate	MESH	D013431
CO	MESH	D002245
Pyruvate	MESH	D011773
Glucose	MESH	D005947
Acetate	MESH	D000085
NADH	MESH	D009243
Sulfite	MESH	D013447
Sulfide	MESH	D013440
Phosphoenolpyruvate	MESH	D010728
ATRAZINE	MESH	D001280
NAD	MESH	D009243
N-Isopropyl	MESH	C441623
ammelide	MESH	C067139
citrate	MESH	C102006
Succinate	MESH	D013386
Oxaloacetate	MESH	D010071
L-cysteine	MESH	D003545
Fumarate	MESH	D005650
hydroxiatrazine		
Allophanate	MESH	C054306
Isocitrate	MESH	D007523
Chlorophenol	MESH	D002733
NITROGEN	MESH	D009584
CARBON	MESH	D002244
4-Chlorocatechol	MESH	C038861
L-Glutamate		
ADP	MESH	D000244
L-Glutamine		
Maleylacetate	MESH	C011905
ATP	MESH	D000255
ATP Formamide	MESH	D000255
Benzoate	MESH	D001565
Catechol	MESH	C034221
Succinyl-CoA	MESH	C012046
Succinyl	MESH	C035687
Glycerol	MESH	D005990
