word	source	identifier
DHA	MESH	C111716
Eicosadienoic acid	MESH	C404169
unsaturated fatty acid	MESH	D005231
Linoleate	MESH	D019787
Arachidonate	MESH	C035723
DHA HDOHE	MESH	C111716
Phosphocholine	MESH	D010767
Palmitic acid	MESH	D019308
Oleic acid	MESH	D009829
Urea	MESH	D014508
Stearic acid	MESH	D013229
Stearic acid Oleic acid	MESH	D013229
Citric acid	MESH	D019343
Isocitrate	MESH	D007523
Citrate	MESH	C102006
Acetyl-CoA ---- Oxaloacetate	MESH	D010071
Acetyl-CoA ----> Oxaloacetate	MESH	D010071
2-Oxoglutarate	MESH	C029743
Glycine	MESH	D005998
Glyoxylate	MESH	D006038
dicarboxylate	MESH	C004860
Glutamate		
Phenylalanine	MESH	C119108
Myristic acid	MESH	D019814
Glutamine	MESH	C578860
Phenylacetyl-COAL-Phenylalanine	MESH	C119108
Phenylacetyl-CoA EL-Phenylalanine	MESH	C037816
Acetoacetate	MESH	D000090
Cholesterol	MESH	D002784
tyrosine		
tryptophan		
Lysine	MESH	C114808
bile acid	MESH	D001647
(R)-3-Hydroxybutyric acid	MESH	C482821
Alanine	MESH	D000409
aspartate		
glutamate		
asparate		
