word	source	identifier
Salicylic acid	MESH	D020156
Phenylalanine	MESH	C119108
Salicylic acid Cinnamic acid	MESH	C029010
2,3-DHBA	MESH	C067001
2,5-DHBA	MESH	C067001
Flavones	MESH	C043562
p-Coumaric acid	MESH	C032171
Apigenin	MESH	D047310
Luteolin	MESH	D047311
CHI	MESH	C084533
F3'H	MESH	D006859
p-Coumaroyl	MESH	C540136
Coumaroyl quinate	MESH	D011801
p-Coumaroyl COA Naringenin Naringenin Eriodictyol	MESH	C005273
chalcone	MESH	D047188
Dihydrokaempferol	MESH	C080220
Dihydroquercetin	MESH	C003377
Coumaraldehyde	MESH	C117045
Caffeoyl	MESH	C058645
Caffeoyl quinate	MESH	C478100
Kaempferol	MESH	D044949
Quercetin Flavonols	MESH	D044948
Coumaroyl alcohol	MESH	D000431
Pelargonidin Cyanidin	MESH	C066957
Anthocyanidins	MESH	D000872
H monolignol	MESH	C434470
Feruloyl	MESH	C119167
Flavonoid	MESH	D005419
monolignol	MESH	C434470
