word	symbol	source	hgnc_symbol	entrez
TRAIL	TRAIL	hgnc_alias_symbol	TNFSF10	8743
Caspase	Caspase	bioentities_symbol	CASP8	841
Caspase	Caspase	bioentities_symbol	CASP9	842
BAK/BAX	BAK	hgnc_alias_symbol	BAK1	578
SMAC	SMAC	hgnc_alias_symbol	DIABLO	56616
BAK/BAX	BAX	hgnc_symbol	BAX	581
BCL-2	Bcl-2	hgnc_alias_symbol	BCL2	596
BCL-xL.	bcl-xL	hgnc_alias_symbol	BCL2L1	598
Caspase	Caspase	bioentities_symbol	CASP7	840
MCL-1)	MCL1	hgnc_symbol	MCL1	4170
Caspase	Caspase	bioentities_symbol	CASP4	837
Caspase	Caspase	bioentities_symbol	CASP5	838
FADD	FADD	hgnc_symbol	FADD	8772
BID	BID	hgnc_symbol	BID	637
Caspase	Caspase	bioentities_symbol	CASP6	839
Caspase	Caspase	bioentities_symbol	CASP12	100506742
Caspase	Caspase	bioentities_symbol	CASP3	836
Caspase	Caspase	bioentities_symbol	CASP14	23581
Caspase	Caspase	bioentities_symbol	CASP10	843
TRAILR1/R2	TRAILR-1	hgnc_alias_symbol	TNFRSF10A	8797
[XIAP	XIAP	hgnc_symbol	XIAP	331
Caspase	Caspase	bioentities_symbol	CASP2	835
TRAILR1/R2	TRAIL-R2	hgnc_alias_symbol	TNFRSF10B	8795
Caspase	Caspase	bioentities_symbol	CASP1	834
