word	source	identifier
Maltose	MESH	D008320
Glucose	MESH	D005947
Sucrose	MESH	D013395
Fructose	MESH	D005632
Lactose Fructose Glucose Sucrose Maltose	MESH	D005632
Lactose	MESH	D007785
Galactose	MESH	D005690
Lactose Fructose Glucose Sucrose	MESH	D005632
Sodium-Glucose	MESH	D005947
Na2+	MESH	D012964
hydrochloric acid	MESH	D006851
Phosphate	MESH	D010710
Dihydroxyacetone	MESH	D004098
phosphate	MESH	D010710
Triose	MESH	D014306
Glyceraldehyde	MESH	D005985
bisphospate		
bisphophoglycerate		
Pyruvate	MESH	D011773
Glycerol	MESH	D005990
Oxaloacetate	MESH	D010071
Acetyl	MESH	C011632
Acetyl CoA	MESH	D000105
CO2	MESH	D002245
Citrate	MESH	C102006
Malonyl CoA	MESH	D008316
Fatty Acid	MESH	D005227
NADPH	MESH	D009249
Palmitate	MESH	D010168
Triacylglyercide		
TAG	MESH	C069631
