word	source	identifier
3-phosphoglycerate	MESH	C005156
6-phosphogluconate	MESH	C008884
2-phosphoglycerate	MESH	C008885
1,3-bisphosphoglycerate	MESH	C015891
sedoheptulose-7-phosphate	MESH	C020495
erythrose-4-phosphate	MESH	C026959
fructose-6-phosphate	MESH	C027618
fructose-1,6-bisphosphate	MESH	C029063
ribulose-5-phosphate	MESH	C031524
xylulose-5-phosphate	MESH	C031625
ribose-5-phosphate	MESH	C031626
acetate	MESH	D000085
dihydroxyacetone	MESH	D004098
glyceraldehyde-3-phosphate	MESH	D005986
glyoxylate	MESH	D006038
isocitrate	MESH	D007523
malate	MESH	D008293
oxaloacetate	MESH	D010071
phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
pyruvate	MESH	D011773
succinate	MESH	D013386
glucose-6-phosphate	MESH	D019298
