word	source	identifier
Erythrose-4-P Sedoheptulose-7-P	MESH	C003011
Butyryl-CoA	MESH	C024343
Ribulose-5-P+Ribose-5-P	MESH	C100182
Acetate	MESH	D000085
Acetone	MESH	D000096
Ala	MESH	D000409
Ethanol	MESH	D000431
Butanol	MESH	D000440
Butyrate	MESH	D002087
Fructose	MESH	D005632
Glyceraldehyde-3-P	MESH	D005985
Gly	MESH	D005998
His	MESH	D006639
Pentose Phosphate	MESH	D010429
Phe	MESH	D010649
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Ser	MESH	D012694
Tyr	MESH	D014443
Val	MESH	D014633
Xylulose-5-P++	MESH	D014996
