word	symbol	source	hgnc_symbol	entrez
COX	COX	bioentities_symbol	COX4I2	84701
PKC	PKC	bioentities_symbol	PRKD3	23683
COX	COX	bioentities_symbol	COX5A	9377
COX	COX	bioentities_symbol	COX7B2	170712
COX	COX	bioentities_symbol	COX15	1355
PKC	PKC	bioentities_symbol	PRKCZ	5590
COX	COX	bioentities_symbol	COX6B1	1340
COX	COX	bioentities_symbol	COX8C	341947
PKC	PKC	bioentities_symbol	PRKCA	5578
Plasminogen	PLG	hgnc_symbol	PLG	5340
COX	COX	bioentities_symbol	COX11	1353
PKC	PKC	bioentities_symbol	PRKCD	5580
COX	COX	bioentities_symbol	COX5B	1329
PKC	PKC	bioentities_symbol	PRKCB	5579
PKC	PKC	bioentities_symbol	PRKCG	5582
COX	COX	bioentities_symbol	COX17	10063
PKC	PKC	bioentities_symbol	PRKCE	5581
COX	COX	bioentities_symbol	COX6B2	125965
PKC	PKC	bioentities_symbol	PRKCQ	5588
COX	COX	bioentities_symbol	COX4I1	1327
COX	COX	bioentities_symbol	COX7A2	1347
PKC	PKC	bioentities_symbol	PRKCH	5583
COX	COX	bioentities_symbol	COX7A1	1346
COX	COX	bioentities_symbol	COX10	1352
COX	COX	bioentities_symbol	COX6A2	1339
PKC	PKC	bioentities_symbol	PRKCI	5584
COX	COX	bioentities_symbol	COX8A	1351
COX	COX	bioentities_symbol	COX6A1	1337
COX	COX	bioentities_symbol	COX7B	1349
