word	symbol	source	hgnc_symbol	entrez
CD8	CD8	bioentities_symbol	CD8A	925
CD8	CD8	bioentities_symbol	CD8B	926
CD8	CD8	bioentities_symbol	CD8A	925
CD8	CD8	bioentities_symbol	CD8B	926
Chemokines	Chemokine	bioentities_symbol	CXCL1	2919
Chemokines	Chemokine	bioentities_symbol	CXCL2	2920
Chemokines	Chemokine	bioentities_symbol	CXCL10	3627
Chemokines	Chemokine	bioentities_symbol	CXCL9	4283
Chemokines	Chemokine	bioentities_symbol	CXCL6	6372
Chemokines	Chemokine	bioentities_symbol	CXCL11	6373
Chemokines	Chemokine	bioentities_symbol	CXCL5	6374
Chemokines	Chemokine	bioentities_symbol	CXCL14	9547
Chemokines	Chemokine	bioentities_symbol	CXCL3	2921
Chemokines	Chemokine	bioentities_symbol	CXCL8	3576
Chemokines	Chemokine	bioentities_symbol	PF4	5196
Chemokines	Chemokine	bioentities_symbol	PPBP	5473
Chemokines	Chemokine	bioentities_symbol	CXCL12	6387
Chemokines	Chemokine	bioentities_symbol	CXCL13	10563
CCL2)	CCL2	hgnc_symbol	CCL2	6347
CXCL10,CCL2)	CXCL10	hgnc_symbol	CXCL10	3627
CXCL10,CCL2)	CCL2	hgnc_symbol	CCL2	6347
CXCL10,	CXCL10	hgnc_symbol	CXCL10	3627
CD8	CD8	bioentities_symbol	CD8A	925
CD8	CD8	bioentities_symbol	CD8B	926
TNF	TNF	hgnc_symbol	TNF	7124
LT-a	LTA	hgnc_symbol	LTA	4049
TNF-a	TNFA	hgnc_prev_symbol	TNF	7124
VE-cadherin	CDH5	hgnc_symbol	CDH5	1003
ICAM-1	ICAM1	hgnc_symbol	ICAM1	3383
ЕРCR	EPCR	hgnc_alias_symbol	PROCR	10544
TNF	TNF	hgnc_symbol	TNF	7124
cadherin	cadherin	hgnc_alias_symbol	CDH17	1015
EphA2	EPHA2	hgnc_symbol	EPHA2	1969
NFKB	NFKB	bioentities_symbol	NFKB1	4790
NFKB	NFKB	bioentities_symbol	NFKB2	4791
NFKB	NFKB	bioentities_symbol	REL	5966
NFKB	NFKB	bioentities_symbol	RELA	5970
NFKB	NFKB	bioentities_symbol	RELB	5971
