word	source	identifier
4-Coumaroyl-CoA	MESH	C058644
Naringenin chalcone	MESH	C027329
Naringenin	MESH	C005273
Malonyl	MESH	D008316
Flavonols	MESH	D044948
Dihydroflavonols	MESH	C436146
DHM	MESH	C047248
F3'5'H	MESH	C533290
Leucodelphinidin	MESH	C031451
Leucopelargonidin	MESH	C087775
Leucocyanidin	MESH	C001532
Leucoanthocyanins		
Proanthocyanidins	MESH	D044945
Delphinidin	MESH	C017185
Pelargonidin	MESH	C066957
Cyanidin	MESH	C017154
Anthocyanidins	MESH	D000872
Delphinidin-3-glucoside Pelargonidin-3-glucoside Cyanidin-3-glucoside	MESH	C078485
Anthocyanins	MESH	D000872
