word	source	identifier
Acetyl-CoA	MESH	D000105
HMG	MESH	C008047
Squalene	MESH	D013185
Lanosterol	MESH	D007810
24,25-Dihydrolanosterol	MESH	C015316
4,4-dimethylcholesta-8,14,24-trien-3B-ol	MESH	C071868
4,4-dimethylcholesta-8,14-dien-3B-ol	MESH	C071868
4,4-dimethylcholesta-8,24-dien-3ss-ol	MESH	C071868
4,4-dimethylcholesta-8-en-3ss-ol	MESH	C071868
4a-methylzymosterol	MESH	C082768
4a-methylcholesta-8-en-3ss-ol	MESH	C069871
Zymosterol	MESH	C015582
Zymostenol	MESH	C056855
5a-cholesta-7,24-dien-3B-ol	MESH	C007040
Lathosterol	MESH	C001521
7-dehydrodesmosterol	MESH	C007041
7-dehydrocholesterol	MESH	C016705
Desmosterol	MESH	D003897
Cholesterol	MESH	D002784
