word	source	identifier
Glucose	MESH	D005947
Glucose-6P Gluconate-6P	MESH	D005942
Ribulose-5P ---PRPP	MESH	C100182
Histidine	MESH	C115717
Fructose	MESH	D005632
Tryptophan		
Tyrosine		
Phenylalanine	MESH	C119108
Phosphoserine	MESH	C054334
Alanine	MESH	D000409
O-Acetyl	MESH	D013481
serine	MESH	C047902
Pyruvate	MESH	D011773
Serine	MESH	C047902
Cysteine	MESH	D003545
Isoleucine	MESH	C043801
Homocysteine	MESH	D006710
Methionine	MESH	D008715
Acetyl-CoA	MESH	D000105
Aspartate		
Oxaloacetate	MESH	D010071
Threonine	MESH	C061951
Homoserine ------>Lysine	MESH	C088386
Citrate	MESH	C102006
Fatty acids	MESH	D005227
Asparagine	MESH	C050801
Fumarate	MESH	D005650
TCA	MESH	C000589078
Isocitrate	MESH	D007523
Glutamine	MESH	C578860
Glutamate		
N-Acetyl	MESH	C520160
glutamate		
Succinate	MESH	D013386
Ornithine Arginine	MESH	D009951
Succinyl	MESH	C035687
Glutamylcysteine	MESH	C017341
Proline	MESH	C489032
NADP	MESH	D009249
GSH	MESH	D005978
NADPH GSSG Ascorbate	MESH	D009249
Glc NADPH	MESH	D009249
Ascorbate	MESH	D001205
Amino	MESH	D000596
ATP	MESH	D000255
NAD(P)H	MESH	D009243
Glu	MESH	C094686
Ac	MESH	D000186
