word	source	identifier
Glucose	MESH	D005947
NADPH	MESH	D009249
NADP	MESH	D009249
Glucose-6-phosphate	MESH	D019298
Glucoseate-6-phosphate	MESH	D010710
Palmitic acid	MESH	D019308
HMP	MESH	C040698
Carotene	MESH	D002338
Pyruvate	MESH	D011773
Stearic Acid	MESH	D013229
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
Citrate	MESH	C102006
Mevalonate	MESH	D008798
Squalene	MESH	D013185
Acetyl	MESH	C011632
Isocitrate	MESH	D007523
Ketoacyl	MESH	C421602
Hydroxyacyl-ACP	MESH	C053078
Sterol	MESH	D013261
Enolacyl-ACP	MESH	C053078
DHA	MESH	C111716
DPA	MESH	C502590
