word	source	identifier
sphingolipid	MESH	D013107
iron	MESH	D007501
Fatty Acid	MESH	D005227
Cholesterol	MESH	D002784
Cholesterol Ester	MESH	D002788
Sphingosine	MESH	D013110
Fatty Acids	MESH	D005227
Ceramide	MESH	D002518
Lanosterol	MESH	D007810
Triacylglycerol	MESH	D014280
Sphingomyelin	MESH	D013109
Acyl CoA	MESH	D000214
Diacylglycerol	MESH	D004075
Acyl	MESH	D000214
Phosphatidic Acid	MESH	D010712
Phosphatidylcholine	MESH	D010713
Acetoacetyl	MESH	C010667
Monoacylglycerol	MESH	D050178
PLA	MESH	C507889
Malonyl	MESH	D008316
ACACA		
Lysophosphatidic	MESH	C032881
Acetyl CoA	MESH	D000105
Lysophosphatidyl	MESH	C008301
choline	MESH	D002794
Glycerol	MESH	D005990
Phosphate	MESH	D010710
Citrate	MESH	C102006
TCA	MESH	C000589078
Pyruvate	MESH	D011773
Dihydroxyacetone	MESH	D004098
Glucose	MESH	D005947
Glyceraldehyde	MESH	D005985
3-Phosphate	MESH	D010710
Fe-S	MESH	C111959
Arachidonic Acid	MESH	D001095
Arachidonoyl-CoA	MESH	C026563
Fatty Acyl	MESH	D000214
Arachidonoyl	MESH	C026563
Fe	MESH	D007501
Fe(l)	MESH	D007501
Fe()	MESH	D007501
Arachidonoyl-PE-OH	MESH	C026563
PE-O	MESH	C118256
n	MESH	C069135
