word	symbol	source	hgnc_symbol	entrez
ATM	ATM	hgnc_symbol	ATM	472
ATM	ATM	hgnc_symbol	ATM	472
14-3-3	14-3-3	hgnc_alias_symbol	YWHAQ	10971
14-3-3	14-3-3	hgnc_alias_symbol	YWHAQ	10971
Chk1/2	CHK2	hgnc_alias_symbol	CHEK2	11200
Chk1/2	CHK1	hgnc_alias_symbol	CHEK1	1111
Cdc25C	CDC25C	hgnc_symbol	CDC25C	995
Cdc25C	CDC25C	hgnc_symbol	CDC25C	995
Cdc25C	CDC25C	hgnc_symbol	CDC25C	995
Cdc25C	CDC25C	hgnc_symbol	CDC25C	995
Cdk1	CDK1	hgnc_symbol	CDK1	983
Cdk1	CDK1	hgnc_symbol	CDK1	983
Cdk1	CDK1	hgnc_symbol	CDK1	983
ENSA	ENSA	hgnc_symbol	ENSA	2029
ENSA	ENSA	hgnc_symbol	ENSA	2029
Chk1	CHK1	hgnc_alias_symbol	CHEK1	1111
B55	B55	hgnc_alias_symbol	MINK1	50488
B55	B55	hgnc_alias_symbol	MINK1	50488
Plk1	PLK1	hgnc_symbol	PLK1	5347
Plk1	PLK1	hgnc_symbol	PLK1	5347
Cdk1	CDK1	hgnc_symbol	CDK1	983
Cdk1	CDK1	hgnc_symbol	CDK1	983
Cdk1	CDK1	hgnc_symbol	CDK1	983
