word	source	identifier
1-hydroxy	MESH	D006880
OH 2-naphthoic acid	MESH	C030037
phenanthrene	MESH	C031181
1-hydroxy-2	MESH	D006880
cis-3,4	MESH	C013792
dihydrophenanthrene 3,4-diol	MESH	C021995
3,4-diol	MESH	C518382
2-hydroxy	MESH	D006880
2H-benzo[h] (1hydroxynaphth-2yl) naphthaldehyde	MESH	C018686
2-carbaxylate	MESH	C021591
2-axobut-3-enoate	MESH	C009785
naphthalene-1,2-diol	MESH	C523142
3Z1-4-(2-carboxyphenyl)	MESH	C543125
2-hydroxychromene	MESH	C021591
2-carboxylate	MESH	C503382
2-carboxybenzaldehyde	MESH	C033525
hydroxybenzylidenepyruvate		
phthalate	MESH	C032279
Bk	MESH	D001603
salicylaldehyde	MESH	C013243
phthalate 3,4	MESH	C032279
cis-dihydrodiol	MESH	C507866
salicylate	MESH	D012459
3,4-dihydroxyphthalate	MESH	C122152
fentisate		
catechol	MESH	C034221
protocatechuic acid	MESH	C009091
3-carbaxy-cis cis-muconate	MESH	C005939
cis-muconate	MESH	C005939
2-hydroxymuconate	MESH	C015930
semialdehyde	MESH	C009338
maleylpyruvate	MESH	C113957
