word	source	identifier
Pyruvate	MESH	D011773
O	MESH	D013481
3-Dihydruxy-3-methylbutanoate	MESH	C017447
Valine	MESH	C521924
3-Methyl-2-nxohutanoate	MESH	C031105
Pantothenate	MESH	D010205
O (R)4-Phospho-pantothenate	MESH	D010205
4-Phospho-pantetheine	MESH	D010204
Acyl	MESH	D000214
Alanine	MESH	D000409
Pantetheine	MESH	D010204
CoA	MESH	C065987
O CoA	MESH	C065987
Glu	MESH	C094686
L-Glutamine		
Val	MESH	C081489
O L	MESH	D013481
Q LCGilutamyl	MESH	C000295
asparate		
glutamate		
O L-Glutaminyl	MESH	C039943
leucine	MESH	C038361
isolaucine		
L-Leucine	MESH	C027819
L-Aspartyl	MESH	C080396
Asp	MESH	C108952
Ile	MESH	C041445
O L-lsoleucyl	MESH	D013481
O L-Aspartyl	MESH	C080396
Asn	MESH	C528802
L-Isoleucine	MESH	C043801
Arg	MESH	C076685
O L-Asparaginyl	MESH	C108022
Asparagine	MESH	C050801
O L-Arginyl	MESH	C097604
Thr	MESH	C055175
L-Arginine		
L-Threonine	MESH	C033059
O L-Threonyl	MESH	C037653
Arginine	MESH	D001127
proline	MESH	C489032
Lys	MESH	C026591
Lysine	MESH	C114808
O L-Lysyl	MESH	C032050
O L-Prulyl	MESH	D013481
L-Proline	MESH	C489032
Phe	MESH	C026650
L-Histidine	MESH	C115717
O L-Histidyl	MESH	C090415
His	MESH	C471213
O LPhenylalany	MESH	D013481
Met	MESH	C034758
Formyl-THF	MESH	C006461
N-Formyl-methionyl	MESH	D009240
Phenylalanine	MESH	C119108
tyrosine		
Methionine	MESH	D008715
L-Methionyl	MESH	C022877
Tyr	MESH	C042696
O L-Tyrosyl	MESH	C086820
