word	source	identifier
D-galacturonic acid	MESH	C007819
L-gulonic acid	MESH	C015252
L-galactono-1,4-lactone	MESH	C534014
L-ascorbic acid	MESH	D001205
D-fructose-6-P	MESH	D005632
L-galactose	MESH	D005690
L-galactose-1-P	MESH	D005690
L-galactose-1-phosphaie	MESH	D005690
L-galactose-f	MESH	D005690
D-glucose-6-P	MESH	D005947
glucose-6-P	MESH	D005947
D-glucuronate	MESH	D005965
GDP-mannose	MESH	D006155
Inositol	MESH	D007294
1,4-lactone	MESH	D007783
14lactone	MESH	D007783
L-gulono-1,4-lactone	MESH	D007783
D-mannose-1-P	MESH	D008358
D-mannose-6-P	MESH	D008358
mannose-6-p	MESH	D008358
UDP-D-galacturonate	MESH	D014530
