word	source	identifier
Acetyl-CoA	MESH	D000105
3-hydroxy-3-methyl-glutaryl-CoA	MESH	C015901
Mevalonate	MESH	D008798
Geranyl-pyrophosphate	MESH	C015234
Farnesyl-pyrophosphate	MESH	C004808
Squalene	MESH	D013185
Squalene-2,3-epoxide	MESH	C002821
Cycloartenol	MESH	C100089
Obtusifoliol	MESH	C008693
Eburicol	MESH	C014520
Lanosterol	MESH	D007810
24,25-Dihydrolanosterol	MESH	C015316
C4-Norlanosterol	MESH	C060809
sterol	MESH	D013261
Cholesterol	MESH	D002784
Ergosterol	MESH	D004875
Sitosterol	MESH	D012855
