word	symbol	source	hgnc_symbol	entrez
VEGF<	VEGF	bioentities_symbol	VEGFD	2277
VEGF<	VEGF	bioentities_symbol	VEGFB	7423
VEGF<	VEGF	bioentities_symbol	PGF	5228
VEGF<	VEGF	bioentities_symbol	VEGFA	7422
VEGF<	VEGF	bioentities_symbol	VEGFC	7424
VEGF<-	VEGF	bioentities_symbol	VEGFD	2277
VEGF<-	VEGF	bioentities_symbol	VEGFB	7423
VEGF<-	VEGF	bioentities_symbol	PGF	5228
VEGF<-	VEGF	bioentities_symbol	VEGFA	7422
VEGF<-	VEGF	bioentities_symbol	VEGFC	7424
VEGF-R	VEGFR	bioentities_symbol	FLT1	2321
VEGF-R	VEGFR	bioentities_symbol	FLT4	2324
VEGF-R	VEGFR	bioentities_symbol	KDR	3791
VEGF-R	VEGFR	bioentities_symbol	FLT1	2321
VEGF-R	VEGFR	bioentities_symbol	FLT4	2324
VEGF-R	VEGFR	bioentities_symbol	KDR	3791
NFAT	NFAT	bioentities_symbol	NFATC1	4772
NFAT	NFAT	bioentities_symbol	NFATC2	4773
NFAT	NFAT	bioentities_symbol	NFATC3	4775
NFAT	NFAT	bioentities_symbol	NFATC4	4776
NFAT	NFAT	bioentities_symbol	NFAT5	10725
NFAT	NFAT	bioentities_symbol	NFATC1	4772
NFAT	NFAT	bioentities_symbol	NFATC2	4773
NFAT	NFAT	bioentities_symbol	NFATC3	4775
NFAT	NFAT	bioentities_symbol	NFATC4	4776
NFAT	NFAT	bioentities_symbol	NFAT5	10725
NFAT	NFAT	bioentities_symbol	NFATC1	4772
NFAT	NFAT	bioentities_symbol	NFATC2	4773
NFAT	NFAT	bioentities_symbol	NFATC3	4775
NFAT	NFAT	bioentities_symbol	NFATC4	4776
NFAT	NFAT	bioentities_symbol	NFAT5	10725
