word	source	identifier
2-Phosphoglycerate	MESH	C008885
Ribulose-5-P	MESH	C100182
acetone	MESH	D000096
Aspartate	MESH	D001224
Fructose-1,6-BP	MESH	D005632
Fructose-6-P	MESH	D005632
6-P-gluconate	MESH	D005942
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
Glutamine	MESH	D005973
Glyceraldehyde-3-P	MESH	D005985
Hexosamine	MESH	D006595
lactone	MESH	D007783
Oxaloacetate	MESH	D010071
Phosphate	MESH	D010710
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Ribose-5-P	MESH	D012266
UDP	MESH	D014530
Glutamate	MESH	D018698
Lactate	MESH	D019344
