word	source	identifier
UDP	MESH	D014530
Glucose	MESH	D005947
Pentose phosphate	MESH	D010429
NADPH	MESH	D009249
Ribose-5-P	MESH	D012266
carbon	MESH	D002244
Nucleotide	MESH	D009711
Fatty acid	MESH	D005227
1,3-PG	MESH	C100573
CH2-THF	MESH	C006461
PG Ser	MESH	C530429
CHO-THF	MESH	C006461
Amino acid	MESH	D000596
AMP	MESH	D000249
GMP	MESH	C068152
Malonyl	MESH	D008316
Co	MESH	C065987
ENO1	MESH	C095157
Malate	MESH	D008293
Oxaloacetate	MESH	D010071
Acetyl-CoA	MESH	D000105
Pyruvate	MESH	D011773
Citrate	MESH	C102006
NADPHI		
Isocitrate	MESH	D007523
Lactate	MESH	D019344
TCA	MESH	C000589078
Ala	MESH	C026593
Succinate	MESH	D013386
Glu	MESH	C094686
Glutathione	MESH	D005978
Cys	MESH	C046557
Fe2*+Biliverdin	MESH	D007501
Bilirubin	MESH	D001663
NADP	MESH	D009249
GSSG	MESH	D019803
Cystine	MESH	D003553
Iron	MESH	D007501
GSH	MESH	D005978
Fe3+	MESH	D007501
Fe2	MESH	D007501
