word	source	identifier
Glucose	MESH	D005947
NAMPT	MESH	C085455
AMP	MESH	D000249
ATP	MESH	D000255
Pentose Phosphate	MESH	D010429
NAD	MESH	D009243
Adenine	MESH	D000225
Nucleotides	MESH	D009711
Amino acids	MESH	D000596
Ga3P	MESH	C043055
NADH	MESH	D009243
Serine	MESH	C047902
Glu	MESH	C094686
Lactate	MESH	D019344
Pyruvate	MESH	D011773
Acetyl-CoA  Me  Me  Me  Pyruvate	MESH	C526611
Ac	MESH	D000186
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
ACLAC Me Ac	MESH	C061544
TCA	MESH	C000589078
Isocitrate	MESH	D007523
Acetate	MESH	D000085
Succinate	MESH	D013386
