word	source	identifier
Mevastatin	MESH	C012258
farnesyl	MESH	C042455
YM53601	MESH	C414830
squalene	MESH	D013185
Sterol	MESH	D013261
carbon	MESH	D002244
squalene epoxide	MESH	C002821
Ro48-8071	MESH	C105726
Re 480071	MESH	D012211
dihydrolanosterol	MESH	C015316
lanosterol	MESH	D007810
Ketoconazole	MESH	D007654
Amorolfine	MESH	C038974
zymosterol	MESH	C015582
14-dehydrozymosterol	MESH	C066009
14-dehydrozymostenol zymostenol	MESH	C056855
dehydrolathosterol		
lathosterol	MESH	C001521
dehydrodesmosterol	MESH	C007041
cholesterol	MESH	D002784
desmosterol	MESH	D003897
