word	source	identifier
Acetyl	MESH	C011632
CoA	MESH	C065987
Mevalonate	MESH	D008798
Isopentenyl	MESH	C004809
Farnesyl	MESH	C042455
adenosine	MESH	D000241
FPP	MESH	C039834
cis-Prenyl	MESH	C016077
trans-Prenyl	MESH	C016077
Polyprenyl	MESH	C011082
Tyrosine		
phenylalanine	MESH	C119108
Dolichol	MESH	D004286
Dolichyl	MESH	C028306
Squalene	MESH	D013185
4-OH-Benzoic acid	MESH	C031356
Polyprenyl-4-hydroxy	MESH	C011082
benzoic acid	MESH	D019817
Cholesterol	MESH	D002784
Polyprenyl-4-OH	MESH	C011082
Coenzyme Q	MESH	D014451
