word	symbol	source	hgnc_symbol	entrez
Flat	FIAT	hgnc_alias_symbol	TXLNG	55787
Clathrin	Clathrin	bioentities_symbol	CLTB	1212
Clathrin	Clathrin	bioentities_symbol	CLTA	1211
Clathrin	Clathrin	bioentities_symbol	CLTC	1213
Tubulin	Tubulin	bioentities_symbol	TUBA3C	7278
Tubulin	Tubulin	bioentities_symbol	TUBA1A	7846
Tubulin	Tubulin	bioentities_symbol	TUBB4B	10383
Tubulin	Tubulin	bioentities_symbol	TUBE1	51175
Tubulin	Tubulin	bioentities_symbol	TUBA8	51807
Tubulin	Tubulin	bioentities_symbol	TUBB1	81027
Tubulin	Tubulin	bioentities_symbol	TUBA3E	112714
Tubulin	Tubulin	bioentities_symbol	TUBA3D	113457
Tubulin	Tubulin	bioentities_symbol	TUBB2B	347733
Tubulin	Tubulin	bioentities_symbol	TUBA4A	7277
Tubulin	Tubulin	bioentities_symbol	TUBB2A	7280
Tubulin	Tubulin	bioentities_symbol	TUBG1	7283
Tubulin	Tubulin	bioentities_symbol	TUBA1B	10376
Tubulin	Tubulin	bioentities_symbol	TUBB3	10381
Tubulin	Tubulin	bioentities_symbol	TUBB4A	10382
Tubulin	Tubulin	bioentities_symbol	TUBG2	27175
Tubulin	Tubulin	bioentities_symbol	TUBD1	51174
Tubulin	Tubulin	bioentities_symbol	TUBAL3	79861
Tubulin	Tubulin	bioentities_symbol	TUBB6	84617
Tubulin	Tubulin	bioentities_symbol	TUBA1C	84790
Tubulin	Tubulin	bioentities_symbol	TUBB	203068
Clathrin	Clathrin	bioentities_symbol	CLTB	1212
Clathrin	Clathrin	bioentities_symbol	CLTA	1211
Clathrin	Clathrin	bioentities_symbol	CLTC	1213
Dab2,	DAB2	hgnc_symbol	DAB2	1601
(AP-1,	AP1	bioentities_symbol	FOS	2353
(AP-1,	AP1	bioentities_symbol	FOSB	2354
(AP-1,	AP1	bioentities_symbol	FOSL2	2355
(AP-1,	AP1	bioentities_symbol	JUN	3725
(AP-1,	AP1	bioentities_symbol	JUNB	3726
(AP-1,	AP1	bioentities_symbol	FOSL1	8061
(AP-1,	AP1	bioentities_symbol	JUND	3727
(AP-1,AP-2,Dab2,	DAB2	hgnc_symbol	DAB2	1601
(AP-1,AP-2,Dab2,	AP-2	hgnc_alias_symbol	TFAP2A	7020
(AP-1,AP-2,Dab2,	AP1	bioentities_symbol	FOS	2353
(AP-1,AP-2,Dab2,	AP1	bioentities_symbol	FOSB	2354
(AP-1,AP-2,Dab2,	AP1	bioentities_symbol	FOSL2	2355
(AP-1,AP-2,Dab2,	AP1	bioentities_symbol	JUN	3725
(AP-1,AP-2,Dab2,	AP1	bioentities_symbol	JUNB	3726
(AP-1,AP-2,Dab2,	AP1	bioentities_symbol	FOSL1	8061
(AP-1,AP-2,Dab2,	AP1	bioentities_symbol	JUND	3727
AP-2,	AP-2	hgnc_alias_symbol	TFAP2A	7020
ARH,	ARH	hgnc_alias_symbol	LDLRAP1	26119
Numb,	NUMB	hgnc_symbol	NUMB	8650
EPS15)	EPS15	hgnc_symbol	EPS15	2060
Numb,ARH,EPS15)	NUMB	hgnc_symbol	NUMB	8650
Numb,ARH,EPS15)	ARH	hgnc_alias_symbol	LDLRAP1	26119
Numb,ARH,EPS15)	EPS15	hgnc_symbol	EPS15	2060
RhoA	RhoA	hgnc_alias_symbol	RHOA	387
GEF-	GEF	hgnc_alias_symbol	SLC2A4RG	56731
GEF-	GEF	hgnc_alias_symbol	SLC2A4RG	56731
