word	symbol	source	hgnc_symbol	entrez
MyD88	MYD88	hgnc_symbol	MYD88	4615
IRAK12,4	IRAK4	hgnc_symbol	IRAK4	51135
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
MAVS	MAVS	hgnc_symbol	MAVS	57506
TAK1	TAK1	hgnc_alias_symbol	NR2C2	7182
IFN-B	IFNB	bioentities_symbol	IFNB1	3456
IFN-A	IFNA	bioentities_symbol	IFNA1	3439
IFN-A	IFNA	bioentities_symbol	IFNA2	3440
IFN-A	IFNA	bioentities_symbol	IFNA4	3441
IFN-A	IFNA	bioentities_symbol	IFNA5	3442
IFN-A	IFNA	bioentities_symbol	IFNA7	3444
IFN-A	IFNA	bioentities_symbol	IFNA8	3445
IFN-A	IFNA	bioentities_symbol	IFNA17	3451
IFN-A	IFNA	bioentities_symbol	IFNA6	3443
IFN-A	IFNA	bioentities_symbol	IFNA10	3446
IFN-A	IFNA	bioentities_symbol	IFNA13	3447
IFN-A	IFNA	bioentities_symbol	IFNA14	3448
IFN-A	IFNA	bioentities_symbol	IFNA16	3449
IFN-A	IFNA	bioentities_symbol	IFNA21	3452
TBK1	TBK1	hgnc_symbol	TBK1	29110
IKKE	IKKE	hgnc_alias_symbol	IKBKE	9641
TRAF3	TRAF3	hgnc_symbol	TRAF3	7187
CXCL-10	CXCL10	hgnc_symbol	CXCL10	3627
CXCL-1	CXCL1	hgnc_symbol	CXCL1	2919
CXCL-5	CXCL5	hgnc_symbol	CXCL5	6374
IKKE	IKKE	hgnc_alias_symbol	IKBKE	9641
CXCL-8	CXCL8	hgnc_symbol	CXCL8	3576
IKKA	IKKA	hgnc_alias_symbol	CHUK	1147
p-IRF3	IRF3	hgnc_symbol	IRF3	3661
IRF1	IRF1	hgnc_symbol	IRF1	3659
PI-3K	PI3K	bioentities_symbol	PIK3CA	5290
PI-3K	PI3K	bioentities_symbol	PIK3CG	5294
PI-3K	PI3K	bioentities_symbol	PIK3R3	8503
PI-3K	PI3K	bioentities_symbol	PIK3R4	30849
PI-3K	PI3K	bioentities_symbol	PIK3CB	5291
PI-3K	PI3K	bioentities_symbol	PIK3CD	5293
PI-3K	PI3K	bioentities_symbol	PIK3R5	23533
PI-3K	PI3K	bioentities_symbol	PIK3R6	146850
IRF1	IRF1	hgnc_symbol	IRF1	3659
NF-KB	NFKB	bioentities_symbol	NFKB1	4790
NF-KB	NFKB	bioentities_symbol	NFKB2	4791
NF-KB	NFKB	bioentities_symbol	REL	5966
NF-KB	NFKB	bioentities_symbol	RELA	5970
NF-KB	NFKB	bioentities_symbol	RELB	5971
AP1	AP1	bioentities_symbol	FOS	2353
AP1	AP1	bioentities_symbol	FOSB	2354
AP1	AP1	bioentities_symbol	FOSL2	2355
AP1	AP1	bioentities_symbol	JUN	3725
AP1	AP1	bioentities_symbol	JUNB	3726
AP1	AP1	bioentities_symbol	FOSL1	8061
AP1	AP1	bioentities_symbol	JUND	3727
NOS2	NOS2	hgnc_symbol	NOS2	4843
CXCL-8	CXCL8	hgnc_symbol	CXCL8	3576
CXCL-16	CXCL16	hgnc_symbol	CXCL16	58191
ICAM-1;	ICAM1	hgnc_symbol	ICAM1	3383
MDAS/RIG-I	RIG-I	hgnc_alias_symbol	DDX58	23586
