word	source	identifier
Resveratrol	MESH	C059514
Curcumin	MESH	D003474
EGCG	MESH	C045651
Honokiol	MESH	C005499
Cucurbitacin I	MESH	C038106
Tocotrienol	MESH	D024508
Ursolic acid	MESH	C005466
Capsaicin	MESH	D002211
Evodiamine	MESH	C049639
B-Escin	MESH	D004928
Diosgenin	MESH	D004144
Ergosterol peroxide	MESH	C036071
Guggulsterone	MESH	C023617
Ascochlorin	MESH	C415745
Brusatol, B-caryophyllene	MESH	C020237
oxide	MESH	D010087
Bergamottin	MESH	C068337
Garcinol	MESH	C054597
Artesunate	MESH	C039726
Chalcone	MESH	D047188
Caffeic acid	MESH	D002109
Silibinin	MESH	C440975
5,7-Dihydroxyflavone	MESH	C043561
Apigenin	MESH	D047310
Cucurbitacin B	MESH	C041246
Cryptotanshinone	MESH	C037886
Thymoquinone	MESH	C003466
Parthenolide	MESH	C002669
Capillarisin	MESH	C011185
Andrographolide	MESH	C030419
Emodin	MESH	D004642
Oridonin	MESH	C011959
Alantolactone	MESH	C004363
Brusatol	MESH	C020237
Indirubin	MESH	C027185
Betulinic acid	MESH	C002070
Brassinin	MESH	C089020
Cardamonin	MESH	C436747
