word	source	identifier
S-acetyl-dihydrolipoamide	MESH	C007409
succinyl-dihydrolipoamide-E	MESH	C007409
succinyl-CoA	MESH	C012046
dihydro-lipoamide	MESH	C013091
lipoamide	MESH	C013091
2-hydroxy-ethyl-THPP	MESH	C014870
3-c-1-hydroxypropyl-THPP	MESH	C014870
D-gluconate-6P	MESH	C030691
ddD-gluconate-6P	MESH	C030691
D-ribulose-5P	MESH	C100182
acetaldehyde	MESH	D000079
acetate	MESH	D000085
Alanine	MESH	D000409
ethanol	MESH	D000431
aldehyde-3P	MESH	D000447
Arginine	MESH	D001120
aspartate	MESH	D001224
Fatty acid	MESH	D005227
fructose	MESH	D005632
fumarate	MESH	D005650
Galactose	MESH	D005690
D-glucose	MESH	D005947
glucose	MESH	D005947
glucuronate	MESH	D005965
2-oxo-glutarate	MESH	D005977
glyceraldehyde-3P	MESH	D005985
glycerol	MESH	D005990
Glyoxylate	MESH	D006038
isocitrate	MESH	D007523
Pentose	MESH	D010429
phosphoenolpyruvate	MESH	D010728
Purine	MESH	D011687
pyruvate	MESH	D011773
D-ribose	MESH	D012266
D-ribose-1,5P	MESH	D012266
D-ribose-5P	MESH	D012266
succinate	MESH	D013386
glutamate	MESH	D018698
Glu	MESH	D018698
L-lactate	MESH	D019344
