word	source	identifier
Tryptophan		
Indoleamine		
5-OH Tryptophan		
Tryptamine	MESH	C030820
KYN	MESH	C105630
5-OH Tryptamine	MESH	C030820
Serotonin	MESH	D012701
Hydroxyindole-O-methyl	MESH	C510549
Serotonin-N-acetil	MESH	D012701
Kynurenine	MESH	C029366
Kynurenic acid	MESH	D007736
KYN-3	MESH	C105630
Kupurenine		
Xanthurenic acid	MESH	C028330
Anthranilic acid	MESH	C031385
N-acetil Serotonin	MESH	D012701
OH-Anthranilic acid	MESH	C031385
5-metoxy tryptamine	MESH	C030820
Hydroxyindole-O	MESH	C510549
H	MESH	D006859
CO	MESH	D002245
methyl	MESH	C031105
Aminocarbonymuconi		
Melatonin	MESH	D008550
NAD	MESH	D009243
Quinolinic acid	MESH	D017378
Picolinic acid	MESH	C030614
