word	source	identifier
Succinyl-CoA	MESH	C012046
Ribulose-5-P	MESH	C100182
Acetate	MESH	D000085
Alanine	MESH	D000409
Ornithine Arginine	MESH	D001120
Asparagine	MESH	D001216
Aspartate	MESH	D001224
Cysteine	MESH	D003545
Dihydroxyacetone-3-P	MESH	D004098
Fatty acid	MESH	D005227
fatty acid	MESH	D005227
Fructose	MESH	D005632
Fructose-6-P	MESH	D005632
gluconate	MESH	D005942
Glucose-6-P	MESH	D005947
Glutamine	MESH	D005973
Glyceraldehyde	MESH	D005985
Serine Glycine	MESH	D005998
Histidine	MESH	D006639
Isoleucine	MESH	D007532
lactone	MESH	D007783
Leucine	MESH	D007930
Lysine	MESH	D008239
Methionine	MESH	D008715
Oxaloacetate	MESH	D010071
Pentose phosphate	MESH	D010429
Phenylalanine Anthranilate	MESH	D010649
Phosphoenolpyruvate	MESH	D010728
Proline	MESH	D011392
Pyruvate	MESH	D011773
Ribose-5P	MESH	D012266
Serine Glycine	MESH	D012694
Succinate	MESH	D013386
Threonine	MESH	D013912
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
Valine a-ketoisovalerate	MESH	D014633
Glutamate	MESH	D018698
