word	source	identifier
Carbohydrate	MESH	D002241
PEP--+	MESH	C073248
Phenylalanine	MESH	C119108
Phenylpropanoid	MESH	C520402
MPD	MESH	C425324
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
DMAPP	MESH	C043060
zeatin	MESH	D015026
monoterpenoid	MESH	D039821
MPHOMT Phylloquinone	MESH	D010837
plastoquinol	MESH	C003165
tocopherol	MESH	D024505
lycopene	MESH	C015329
B-carotene	MESH	D002338
BCH	MESH	C410362
lutein	MESH	D014975
B-cryptoxanthin	MESH	D065366
zeaxanthin	MESH	D065146
violaxanthin	MESH	C005613
