word	source	identifier
NADH	MESH	D009243
H	MESH	D006859
NAD	MESH	D009243
NADP	MESH	D009249
NADPH	MESH	D009249
Sorbitol	MESH	D013012
Glucose	MESH	D005947
Fructose	MESH	D005632
ADP	MESH	D000244
ATP	MESH	D000255
Glucose-6-P	MESH	D005947
Fructose-6-P	MESH	D005632
Citrate A	MESH	C102006
Fructose-1-P	MESH	D005632
Fructose-1,6-BP	MESH	D005632
Glyceraldehyde	MESH	D005985
NAD(P)H	MESH	D009243
NAD(P)+	MESH	D009243
2 NADH	MESH	D009243
Pyruvate	MESH	D011773
Lactate	MESH	D019344
Triglyceride	MESH	D014280
Citrate	MESH	C102006
TSA	MESH	C070842
