word	source	identifier
Phosphoenol	MESH	C015443
Pyruvate	MESH	D011773
pyruvate	MESH	D011773
3-deoxy-Darabine	MESH	C049974
heptulosonate	MESH	C013469
Fructose	MESH	D005632
Dehydroquinate	MESH	C474477
4-Hydronyphenyl acetic acid	MESH	D019342
phosphate	MESH	D010710
Arol		
Gallic acid	MESH	D005707
Tyramine	MESH	D014439
TYR	MESH	C024558
Tyrosol	MESH	C011867
TyrA 4-Hydrarypheny	MESH	C042696
4-Hydroxypheny	MESH	C546804
acetaldehyde	MESH	D000079
Prephenate	MESH	C005550
DIPHENOL	MESH	C482296
3,4-Dihydrosyphenyl	MESH	C122152
DHPAA	MESH	C038835
DOPA	MESH	D007980
Dopamine	MESH	D004298
5,4-Dihydronyphemyl acetic acid	MESH	D019342
tyrosine		
