word	source	identifier
Monolignol	MESH	C434470
C4H1 C4H2 C3H3	MESH	C543495
OMTI OMT2 OMTS	MESH	C060706
monolignol	MESH	C434470
Cinnamic acid	MESH	C029010
NH	MESH	D000641
Phenylalanine	MESH	C119108
NADPH	MESH	D009249
NADP	MESH	D009249
O SAM	MESH	C455845
Cafleic acid	MESH	D000596
OMe NADPH NADPHO	MESH	D009249
OMe	MESH	C091723
4-Coumaric acid	MESH	C032171
Ferulic acid	MESH	C004999
5-Hydroxy	MESH	D006880
ferulic acid	MESH	C004999
ATP	MESH	D000255
Sinapic acid	MESH	C073734
AMP	MESH	D000249
OH	MESH	C031356
Yhikimic acid	MESH	D000596
4-Coumaroyl-CoA	MESH	C058644
Caffecyl		
shikimic acid	MESH	D012765
Feruloyl-CoA	MESH	C119167
Sinapoyl-CoA	MESH	C459096
ferulbyl-CoA	MESH	C065987
OH SAM SAH	MESH	C455845
Sinapaldehyde	MESH	C075386
4-Coumaraldehyde	MESH	C117045
ADPH		
Coniferaldehyde O	MESH	C075384
conifefaldetiyde		
Caffealdehyde		
OMe NADPHNADP	MESH	C091723
Mo	MESH	D008982
4-Coumaryl alcohol	MESH	C495469
Caffeyl alcohol	MESH	D000431
coniferyl alcohol	MESH	C010559
Coniferyl alcohol	MESH	C010559
Sinapyl	MESH	C533261
alcohol	MESH	D000431
Aldehyde	MESH	D000447
Carbohydrate	MESH	D002241
