word	source	identifier
Lactate	MESH	D019344
Glucose	MESH	D005947
Citrate	MESH	C102006
Acetate	MESH	D000085
Mevalonate	MESH	D008798
MevalonateCholesterol	MESH	D008798
Glucose-6-phosphate	MESH	D019298
PGI	MESH	D011464
Fructose-6-phosphate	MESH	C027618
Fructose-1,6-phosphate	MESH	C027618
Ac	MESH	D000186
Malonyl	MESH	D008316
Fatty acids	MESH	D005227
Fatty Acids	MESH	D005227
Palmitate	MESH	D010168
Oxaloacetate	MESH	D010071
Phosphoenolpyruvate	MESH	D010728
Citrate Isocitrate	MESH	D007523
Ketoglutarate	MESH	C029743
Glutamate		
Pyruvate	MESH	D011773
Malate	MESH	D008293
Glutamine	MESH	C578860
Oxaloacetate Citrate	MESH	C102006
NADH	MESH	D009243
NAD	MESH	D009243
Isocitrate	MESH	D007523
TCA	MESH	C000589078
FADH	MESH	C058805
Succinate	MESH	D013386
FAD	MESH	D005182
Succinyl-CoA	MESH	C012046
ATP	MESH	D000255
ADP	MESH	D000244
