word	source	identifier
2-hydroxyisobutyrate	MESH	C008039
S-adenosyl S-methylcysteine	MESH	C008425
pyrroline	MESH	C013231
1-methylimidazole	MESH	C018100
1-methylhistamine	MESH	C020404
N-acetylhistamine	MESH	C021606
phenylacetylglycine acetyl	MESH	C022050
phenylpyruvate	MESH	C031606
p-cresol	MESH	C032538
N-acetyltaurine cystathionine	MESH	C083076
acetate	MESH	D000085
Arginine	MESH	D001120
arginine	MESH	D001120
Cysteine	MESH	D003545
cysteine	MESH	D003545
cysteine hypotaurine	MESH	D003545
cystine	MESH	D003553
glutamine	MESH	D005973
glycine	MESH	D005998
histamine	MESH	D006632
Histidine	MESH	D006639
histidine	MESH	D006639
2-aminobutyratketobutyrate homocysteine	MESH	D006710
2-hydroxybutyrate	MESH	D006885
Methionine	MESH	D008715
methionine	MESH	D008715
phenol	MESH	D010636
Phenylalanine	MESH	D010649
phenylalanine	MESH	D010649
Proline	MESH	D011392
proline	MESH	D011392
pyruvate	MESH	D011773
S-sulfate	MESH	D013431
sulfate	MESH	D013431
sulfone	MESH	D013450
sulfoxide	MESH	D013454
Taurine	MESH	D013654
taurine	MESH	D013654
thyroxine	MESH	D013974
Tyrosine	MESH	D014443
tyrosine	MESH	D014443
Urea	MESH	D014508
urea	MESH	D014508
Glutamate	MESH	D018698
glutamate	MESH	D018698
lactate	MESH	D019344
