word	symbol	source	hgnc_symbol	entrez
BMP6	BMP6	hgnc_symbol	BMP6	654
EPO	EPO	hgnc_symbol	EPO	2056
Activin	Activin	bioentities_symbol	INHBA	3624
Activin	Activin	bioentities_symbol	INHBB	3625
HJV	HJV	hgnc_alias_symbol	HFE2	148738
BMP6	BMP6	hgnc_symbol	BMP6	654
TWSG1/	TWSG1	hgnc_symbol	TWSG1	57045
(GDF15/TWSG1/ERFE)	TWSG1	hgnc_symbol	TWSG1	57045
(GDF15/TWSG1/ERFE)	ERFE	hgnc_symbol	ERFE	151176
(GDF15/	GDF15	hgnc_symbol	GDF15	9518
ERFE)	ERFE	hgnc_symbol	ERFE	151176
IL-6	IL-6	hgnc_alias_symbol	IL6	3569
IL-6R	IL6R	hgnc_symbol	IL6R	3570
TMPRSS6	TMPRSS6	hgnc_symbol	TMPRSS6	164656
BMPR-II	BMPR-II	hgnc_alias_symbol	BMPR2	659
ЕPOR	EPOR	hgnc_symbol	EPOR	2057
HFE	HFE	hgnc_symbol	HFE	3077
TFR1	TFR1	hgnc_alias_symbol	TFRC	7037
JAK1/2	JAK2	hgnc_symbol	JAK2	3717
JAK1/2	JAK1	hgnc_symbol	JAK1	3716
TFR2	TFR2	hgnc_symbol	TFR2	7036
SMAD6	SMAD6	hgnc_symbol	SMAD6	4091
Bambi	BAMBI	hgnc_symbol	BAMBI	25805
SMAD1/5/8	SMAD1	hgnc_symbol	SMAD1	4086
SMAD1/5/8	SMAD8	hgnc_alias_symbol	SMAD9	4093
SMAD1/5/8	SMAD5	hgnc_symbol	SMAD5	4090
STAT3	STAT3	hgnc_symbol	STAT3	6774
PHD3	PHD3	hgnc_alias_symbol	EGLN3	112399
HIF	HIF	bioentities_symbol	ARNTL	406
HIF	HIF	bioentities_symbol	HIF1A	3091
HIF	HIF	bioentities_symbol	HIF3A	64344
HIF	HIF	bioentities_symbol	ARNT	405
HIF	HIF	bioentities_symbol	EPAS1	2034
HIF	HIF	bioentities_symbol	ARNT2	9915
PHD2	PHD2	hgnc_alias_symbol	EGLN1	54583
SMAD4	SMAD4	hgnc_symbol	SMAD4	4089
SMAD7	SMAD7	hgnc_symbol	SMAD7	4092
PHD1	PHD1	hgnc_alias_symbol	EGLN2	112398
STAT	STAT	bioentities_symbol	STAT1	6772
STAT	STAT	bioentities_symbol	STAT5A	6776
STAT	STAT	bioentities_symbol	STAT6	6778
STAT	STAT	bioentities_symbol	STAT2	6773
STAT	STAT	bioentities_symbol	STAT3	6774
STAT	STAT	bioentities_symbol	STAT4	6775
STAT	STAT	bioentities_symbol	STAT5B	6777
BMP	BMP	bioentities_symbol	BMP4	652
BMP	BMP	bioentities_symbol	BMP5	653
BMP	BMP	bioentities_symbol	GDF2	2658
BMP	BMP	bioentities_symbol	BMP15	9210
BMP	BMP	bioentities_symbol	BMP10	27302
BMP	BMP	bioentities_symbol	BMP1	649
BMP	BMP	bioentities_symbol	BMP2	650
BMP	BMP	bioentities_symbol	BMP3	651
BMP	BMP	bioentities_symbol	BMP6	654
BMP	BMP	bioentities_symbol	BMP7	655
BMP	BMP	bioentities_symbol	BMP8B	656
BMP	BMP	bioentities_symbol	GDF1	2657
BMP	BMP	bioentities_symbol	GDF5	8200
BMP	BMP	bioentities_symbol	GDF3	9573
BMP	BMP	bioentities_symbol	GDF7	151449
BMP	BMP	bioentities_symbol	BMP8A	353500
BMP	BMP	bioentities_symbol	GDF6	392255
