word	symbol	source	hgnc_symbol	entrez
Light	LIGHT	hgnc_alias_symbol	TNFSF14	8740
HSE	HSE	hgnc_alias_symbol	HSD17B6	8630
HSE	HSE	hgnc_alias_symbol	HSD17B6	8630
ICE1	ICE1	hgnc_symbol	ICE1	23379
C-ERFII	ERF2	hgnc_alias_symbol	ZFP36L2	678
EGR2	EGR2	hgnc_symbol	EGR2	1959
ERF	ERF	hgnc_symbol	ERF	2077
VII	VIL	hgnc_prev_symbol	VIL1	7429
GIPC	GIPC	hgnc_alias_symbol	GIPC1	10755
SoS2	SOS2	hgnc_symbol	SOS2	6655
His	HIS	hgnc_alias_symbol	AKR1B10	57016
NaC	NAC	hgnc_alias_symbol	NLRP1	22861
SOS1	SOS1	hgnc_symbol	SOS1	6654
RLK	RLK	hgnc_alias_symbol	TXK	7294
