word	symbol	source	hgnc_symbol	entrez
LCa	LCA	hgnc_prev_symbol	GUCY2D	3000
Aga	AGA	hgnc_symbol	AGA	175
Ag1	AG1	hgnc_alias_symbol	NBPF10	100132406
TRAF2	TRAF2	hgnc_symbol	TRAF2	7186
JNK	JNK	bioentities_symbol	MAPK8	5599
Alg1L	ALG1L	hgnc_symbol	ALG1L	200810
Bax	BAX	hgnc_symbol	BAX	581
VPS4	VPS4	hgnc_alias_symbol	VPS4A	27183
JNK	JNK	bioentities_symbol	MAPK10	5602
GRP78,	GRP78	hgnc_prev_symbol	HSPA5	3309
CHOP,	CHOP	hgnc_alias_symbol	DDIT3	1649
EDEM	EDEM	hgnc_alias_symbol	EDEM1	9695
JNK	JNK	bioentities_symbol	MAPK9	5601
GADD34.	GADD34	hgnc_alias_symbol	PPP1R15A	23645
VPS34	Vps34	hgnc_alias_symbol	PIK3C3	5289
FIP200	FIP200	hgnc_alias_symbol	RB1CC1	9821
XBP1,	XBP1	hgnc_symbol	XBP1	7494
