word	source	identifier
Spenidine		
Tricousroyl		
NIO sinspoyl-spemidine	MESH	C534713
Phenylalanine	MESH	C119108
Phanylalanine O	MESH	D013481
3(2-Cuboryethanyl)	MESH	C039620
aruloyl-CoA	MESH	C065987
Tyrosine		
Scopolin	MESH	C417572
Cafleic acid	MESH	D000596
Ferulic acid	MESH	C004999
Sinapic acid	MESH	C073734
4Hydrosyatyrene	MESH	C082768
choline	MESH	D002794
Ciraamoyl CoA	MESH	C065987
CoA	MESH	C065987
Caffeoyl	MESH	C058645
feruloyl CoA	MESH	C119167
O Sinapoyl	MESH	C080229
Feruloyl	MESH	C119167
PCounasoyl		
quinic acid	MESH	D011801
Coniferyl	MESH	C010559
conderidehyde		
pCounaraldehyde	MESH	C031128
Sinapaldekyde		
Ciraamaldahyde		
2-counarisate	MESH	C021591
Flavonoid	MESH	D005419
Coriferyl		
gingerol	MESH	C007845
Sinapyl	MESH	C533261
Cousarinate O	MESH	D013481
OChevicol O Isochnvicol	MESH	D013481
OEugnol		
taoeugnol		
alcohol 4D-glocoside	MESH	D000431
guaikcyl lipin	MESH	C088310
Syringyl	MESH	C434469
Syringin	MESH	C028305
Methylehvicol		
Methylkugenol		
lacomethykugnel		
