word	source	identifier
Trp	MESH	C509690
Indoles	MESH	C030374
Indole	MESH	C030374
Indole-3-acid-acetic	MESH	C030737
IAA	MESH	C068520
Indole-3-aldehyde	MESH	C012381
Indole-3-propionic acid	MESH	C030374
IPA	MESH	C507406
Indole-3-lactic acid	MESH	C024139
Indole-3-acetaldehyde	MESH	C001655
Indole-acrylic acid	MESH	C001446
Kyunrenine		
Kynurenine	MESH	C029366
Kynurenic acid	MESH	D007736
KYNA	MESH	C548511
Quinolinic acid	MESH	D017378
QUIN	MESH	C113610
Tryptophan		
Niacin	MESH	D009525
Nicotinamide	MESH	D009536
Adenine dinucleotide	MESH	D009243
Serotonin	MESH	D012701
5-HT	MESH	D012701
Melatonin	MESH	D008550
N-acetyserotonin	MESH	D009584
