word	source	identifier
p-Coumaric acid	MESH	C032171
Acetic acid	MESH	D019342
CoA	MESH	C065987
Malonyl-CoA	MESH	D008316
4-Coumaroyl-CoA	MESH	C058644
Naringenin chalcone	MESH	C027329
CHI	MESH	C084533
Pentahydroxy flavanone	MESH	C519649
Naringenin	MESH	C005273
F3H	MESH	D006859
F3'5'H	MESH	C533290
F3'H	MESH	D006859
Dihydromyricetin	MESH	C472036
Dihydrokaempferol	MESH	C080220
Dihydroquercetin	MESH	C003377
Leucodelphinidin	MESH	C031451
Leucopelargonidin	MESH	C087775
Leucocyanidin	MESH	C001532
3-OH	MESH	C532468
Delphinidin	MESH	C017185
Pelargonidin	MESH	C066957
Cyanidin	MESH	C017154
Delphinidin-3-glucoside	MESH	C494120
Pelargonidin-3-glucoside	MESH	C078485
Cyanidin-3-glucoside	MESH	C114438
PRO	MESH	C098830
