word	source	identifier
Glutamine	MESH	C578860
Glucose	MESH	D005947
Leucine	MESH	C038361
Lactate	MESH	D019344
Glutamine Glutamine	MESH	C578860
NADP NADPH	MESH	D009249
Glutathione	MESH	D005978
Ribose-5-phosphate	MESH	C031626
NAD	MESH	D009243
NADH	MESH	D009243
Nucleotides	MESH	D009711
ADP	MESH	D000244
Fatty acids	MESH	D005227
Glutamate		
ATP	MESH	D000255
Cholesterol	MESH	D002784
NADP	MESH	D009249
Pyruvate	MESH	D011773
NADPH	MESH	D009249
NAD NADH	MESH	D009243
Acetyl-CoA	MESH	D000105
Malonyl	MESH	D008316
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Asparagine	MESH	C050801
2-Hydroxyglutarate	MESH	C019417
Aspartate		
Aspartate--Oxaloacetate		
Succinate	MESH	D013386
NAOH		
Succinyl-CoA	MESH	C012046
