word	symbol	source	hgnc_symbol	entrez
MAPK1/2	MAPK2	hgnc_alias_symbol	MAPK1	5594
EGF,	EGF	hgnc_symbol	EGF	1950
MAPK1/2	MAPK1	hgnc_symbol	MAPK1	5594
JAK	JAK	bioentities_symbol	JAK2	3717
AKT	AKT	bioentities_symbol	AKT2	208
MTOR	MTOR	hgnc_symbol	MTOR	2475
JAK	JAK	bioentities_symbol	TYK2	7297
JUN	JUN	hgnc_symbol	JUN	3725
PTEN	PTEN	hgnc_symbol	PTEN	5728
STAT	STAT	bioentities_symbol	STAT3	6774
JAK	JAK	bioentities_symbol	JAK1	3716
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
AKT	AKT	bioentities_symbol	AKT1	207
STAT	STAT	bioentities_symbol	STAT6	6778
EGFR	EGFR	hgnc_symbol	EGFR	1956
MYC	MYC	hgnc_symbol	MYC	4609
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
AKT	AKT	bioentities_symbol	AKT3	10000
JAK	JAK	bioentities_symbol	JAK3	3718
STAT	STAT	bioentities_symbol	STAT4	6775
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
STAT	STAT	bioentities_symbol	STAT5B	6777
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
STAT	STAT	bioentities_symbol	STAT5A	6776
RAF	RAF	bioentities_symbol	ARAF	369
HER2	HER-2	hgnc_alias_symbol	ERBB2	2064
STAT	STAT	bioentities_symbol	STAT2	6773
EGF,TGF-a	TGFA	hgnc_symbol	TGFA	7039
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
FOS	FOS	hgnc_symbol	FOS	2353
ELK1	ELK1	hgnc_symbol	ELK1	2002
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
RAF	RAF	bioentities_symbol	RAF1	5894
RAS	RAS	bioentities_symbol	KRAS	3845
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
STAT	STAT	bioentities_symbol	STAT1	6772
RAS	RAS	bioentities_symbol	NRAS	4893
RAS	RAS	bioentities_symbol	HRAS	3265
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
RAF	RAF	bioentities_symbol	BRAF	673
