word	source	identifier
CH	MESH	C103208
C-N-N	MESH	D009584
Acyl	MESH	D000214
H	MESH	D006859
RO-C-N-N-So,CH	MESH	C542959
cytosine	MESH	D003596
hydrogen	MESH	D006859
ethane	MESH	D004980
guanine	MESH	D006147
Alkoxycarbonyl		
Isocyanate	MESH	D017953
GSH	MESH	D005978
Alkylaminocarbonyl		
Laromustine RCH	MESH	C483604
laromustine	MESH	C483604
lactate	MESH	D019344
glucose	MESH	D005947
Na	MESH	D012964
N-CH	MESH	C055635
ATP	MESH	D000255
ADP	MESH	D000244
ATP ADP	MESH	D000244
methyl isocyanate	MESH	C008461
pyruvate	MESH	D011773
CO	MESH	D002245
Laromustine	MESH	C483604
