word	source	identifier
Ribulose-1,5-bisphosphate	MESH	C001933
Ribulose	MESH	C100182
ureidoglycine	MESH	C549215
Acetate	MESH	D000085
Ethanol	MESH	D000431
allantoin	MESH	D000481
Fatty acid	MESH	D005227
glutamine glutamate	MESH	D005973
Glycine	MESH	D005998
glycine	MESH	D005998
glycine glyoxylate	MESH	D005998
Gly	MESH	D005998
Glyoxylate	MESH	D006038
glyoxylate	MESH	D006038
glyoxylate hydroxyglycine	MESH	D006038
Isocitrate	MESH	D007523
Oxaloacetate	MESH	D010071
Purine	MESH	D011687
pyruvate	MESH	D011773
serine	MESH	D012694
Succinate	MESH	D013386
glutamine glutamate	MESH	D018698
